id,title,link,source,property_type,transaction_type,price,currency,price_type,surface,number_of_rooms,number_of_salle_de_bain,bedrooms,floor,total_floor,region,description,language,image_count,image_url,date_posted,seller_type,agency_name,has_ascenseur,has_cave,has_chauffage,has_climatisseur,has_jardin,has_meubles,has_parking,has_piscine,has_security,has_terrasse,has_vue_sur_mer
3365485,Offres de Vente à El Mourouj 2 (El Kabbaria) - Appartement mourouj 2,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3365485&titre=Appartement mourouj 2,Tunisie Annonce,appartement,Vente,110000.0,TND,fixed,90 m2,,,,,,Localisation Tunisie>Tunis>El Kabbaria>El Mourouj 2,agence immobilière elkarama met en vente un bel appartement s+3 3éme étage situé dans une résidence au mourouj 2 bien sécurisée et près pharmacie hela rokbi et école hana qui se composé d'un salon trois chambres à coucher cuisine salle de bain abri voiture ( prix discuter )pour plus d'infos contactez et voir photos sur page facebook agence immobilière elkarama ou téléphoné93731099/94626888/93983916,fr,1,http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,2026-03-26,individual,Tél :+216 55 702 712Mob :+216 93 731 099Fax :+216 94 626 888Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3407162,Offres de Vente à Borj Touil (Raoued) - Maison et 3 studios a borj touil,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3407162&titre=Maison et 3 studios a borj touil,Tunisie Annonce,maison,Vente,720000.0,TND,fixed,800 m2,,,,,,Localisation Tunisie>Ariana>Raoued>Borj Touil,l'agence l'avenir vous propose une maison inachevé et 3 studios a borj touil sur un terrain de 800m2 tfi bel emplacements et bonne orientation pour plus des renseignements contactez nous sur les n 98280035 52584047 70823176,fr,1,http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,2026-03-26,individual,Tél :+216 70 823 176Mob :+216 98 280 035Fax :+216 70 823 176Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3448930,Offres de Vente à Cite Jaouhara (Sousse Ville) - Petite maison style triplex 168m à  oued ghnim,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448930&titre=Petite maison style triplex 168m à  oued ghnim,Tunisie Annonce,maison,Vente,95000.0,TND,fixed,168 m2,,,,,,Localisation Tunisie>Sousse>Sousse Ville>Cite Jaouhara,"#la sté akariet sarraj propose #a vendre #petite maison (#style triplex) de superficie (#168m2) #oued ghnim#réz de chaussée : #garage#1ér étage : salon, kitchinette, wc#2éme étage : suite parentale (chambre + salle de bain)#3éme étage : chambre, salle d'eau avec douche#4éme étage : chambre, grand terrasse#documents fournis : #titre individeul#prix proposé :#210,000md (#négociable)infos ligne : #98.740.165 ou #27.457.153 ou #73.274.601",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733199_20260202_153759.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733199_20260202_153819.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733199_20260202_153839.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733199_20260202_153855.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733199_20260202_153927.jpg",2026-03-26,individual,Tél :98740165Mob :27457153Fax :73274601Mail :Envoyer un Message,False,False,False,False,False,False,True,False,False,True,False
3401604,Offres de Vente à Chotrana 2 (La Soukra) - Un terrain de 2200m2 à chotrana 2,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3401604&titre=Un terrain de 2200m2 à chotrana 2,Tunisie Annonce,others,Vente,569000.0,TND,fixed,2 200 m2,,,,,,Localisation Tunisie>Ariana>La Soukra>Chotrana 2,agence immobilière le carré 9 vous propose à la vente un lot de terrain de 2200m2 situé à chotrana 2 d'une vocation de r2.prix 1200dt/m2.pour plus d'informations veuillez nous contacter au 28177388 ou bien 23219610. ref120a,fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/376570_20250514_140215.jpg",2026-03-26,individual,Tél :+216 28 177 388Mob :+216 23 219 610Fax :+216 70 725 506Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3442950,Offres de Vente à Sousse Khezama (Sousse Jaouhara) - Spacieux appartement s3 à khzema est,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442950&titre=Spacieux appartement s3 à khzema est,Tunisie Annonce,appartement,Vente,350000.0,TND,fixed,146 m2,,,,,,Localisation Tunisie>Sousse>Sousse Jaouhara>Sousse Khezama,"#ne rater pas l'occasion #la sté akariet sarraj propose #a vendre spacieux #appartement (#s+3) de superficie (#146m2) situé au #5éme étage dans une #résidence sécurisée avec #ascanceur #khzema est à proximité immédiate de toutes les commodités : commerces, écoles, transports et services essentiels.salon spacieux & lumineux, (3) chambres à couchercuisine bien équipée, salle de bain + salle d'eau*chauffage central & climatisation*parking en sous-sol*résidence avec gardiennage 24h/24#prix proposé : #500,000md#documents fournis : #titre individeul#vente#agenceimmobilière#akarietsarraj#27.457 .153 ou #98.740.165 ou #73.274.601",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733199_20251226_102604.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733199_20251226_102622.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733199_20251226_102632.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733199_20251226_102725.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733199_20251226_102749.jpg",2026-03-26,individual,Tél :98740165Mob :27457153Fax :73274601Mail :Envoyer un Message,False,True,True,True,False,False,True,False,True,False,False
3454572,Offres de Vente à Ben Arous (Ben Arous) - S3 à ben arous,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454572&titre=S3 à ben arous,Tunisie Annonce,appartement,Vente,620000.0,TND,fixed,374.0,,,,,,Localisation Tunisie>Ben arous>Ben Arous>Ben Arous,"à vendre appartement s+3 de 132 mrésidence calme et bien entretenuedécouvrez ce bel appartement s+3 offrant des espaces lumineux, fonctionnels et parfaitement agencés. idéal pour une famille à la recherche de confort et de tranquillité.composition :salon spacieux avec balcon3 chambres à coucher1 salle deau + 1 salle de baincuisine équipée avec séchoiréquipements :chauffage centralclimatiseurplace de parkingprix:220mdpour plus dinformations ou pour une visite, nhésitez pas à me contacter+216 20 270 999+216 21 810 955",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_094029.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_094040.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_094050.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_094059.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_094110.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,True,True,False,False,True,False,False,True,False
3454570,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - Opportunité s1 nouvelle médina,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454570&titre=Opportunité s1 nouvelle médina,Tunisie Annonce,appartement,Vente,210000.0,TND,fixed,75 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"à vendre appartement s+1 75m à nouvelle médinanous mettons à la vente un appartement de type s+1, dune superficie de 75m, situé dans une résidence calme et bien entretenue.cet appartement offre des espaces bien agencés, lumineux et fonctionnels, idéal pour un premier achat ou un investissement.composition :salon spacieuxchambre à couchersalle deau avec cabine de douchecuisine équipée avec séchoirprix 160mdpour plus dinformations ou une visite :+216 20 270 999+216 21 810 955",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093732.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093742.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093754.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093804.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3454568,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - S2 prés carrefour médina jadida,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454568&titre=S2 prés carrefour médina jadida,Tunisie Annonce,appartement,Vente,210000.0,TND,fixed,92 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"à vendre appartement s+2 92 m à nouvelle médinanous mettons à la vente un appartement de type s+2, dune superficie de 92 m, situé dans une résidence calme et bien entretenue.cet appartement offre des espaces bien agencés, lumineux et fonctionnels, idéal pour une famille ou un investissement sûr.composition :salon spacieux avec balcondeux chambres à coucher, dont une avec dressingsalle de baincuisine avec séchoirpour plus dinformations ou une visite, contactez-nous en message privé.+216 20 270 999+216 21 810 955",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093511.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093520.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093529.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093538.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093547.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,True,False
3386282,Offres de Vente à Bahra (Le Kef Est) - Immeuble solam à nebeur kef,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3386282&titre=Immeuble solam à nebeur kef,Tunisie Annonce,appartement,Vente,350000.0,TND,fixed,500 m2,,,,,,Localisation Tunisie>Le Kef>Le Kef Est>Bahra,"un immeuble sur un terrain de 500 m2 situé dans un bon quartier à nebeur, kef . au rdc, on a un salon , une cuisine , 3 chambres à coucher , une salle d'eau et une salle de bain . au 1ére étage ,on a un appartement en train de construction . a l'extérieur, on a un jardin et une terrasse . pour plus de renseignements, veuillez contacter lagent sur le 58640790 .",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202502/tunisie-annonce.com/photos/632246_20250226_094623.jpg,http://www.tunisie-annonce.com/upload2/202502/tunisie-annonce.com/photos/632246_20250226_094634.jpg,http://www.tunisie-annonce.com/upload2/202502/tunisie-annonce.com/photos/632246_20250226_094646.jpg,http://www.tunisie-annonce.com/upload2/202502/tunisie-annonce.com/photos/632246_20250226_094655.jpg,http://www.tunisie-annonce.com/upload2/202502/tunisie-annonce.com/photos/632246_20250226_094709.jpg",2026-03-26,individual,"HOME SWEET HOME67, Avenue Habib bourguiba carthage Hannibal.Tél :+216 53 280 560Mob :+216 50 670 440Fax :+216 51 470 440Mail :Envoyer un Message",False,False,False,False,True,False,False,False,False,True,False
3445742,Offres de Vente à Ain Zaghouan (Ain Zaghouan) - Ain zaghouen vnt s2,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445742&titre=Ain zaghouen vnt s2,Tunisie Annonce,appartement,Vente,388000.0,TND,fixed,80 m2,,,,,,Localisation Tunisie>Tunis>Ain Zaghouan>Ain Zaghouan,"#aïn zaghouan, vente s2.on vous propose à la vente à #aïn zaghouen près kamoun auto et autoroute la marsa, un s+2,il est au deuxième étage (sans ascenseur) dune résidence r+2 sécuriséquartier résidentiel, très calme, proche de toutes les commodités comme aziza, carrefour express , à 5 minute du lac1 et 2.parking de voiture extérieurprix de vente demandé : 280.000titre bleupour visite veuillez nous contacter le conseiller en immobilier mr ketata chafik au 56168017",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/733331_20260111_091934.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/733331_20260111_091957.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/733331_20260111_092019.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/733331_20260111_092039.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/733331_20260111_092112.jpg",2026-03-26,individual,Mob :56168017Mail :Envoyer un Message,True,False,False,False,False,False,True,False,False,False,False
3439880,Offres de Vente à Bou Mhel (Bou Mhel El Bassatine) - Boumhel vnt s3 128m2,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439880&titre=Boumhel vnt s3 128m2,Tunisie Annonce,appartement,Vente,155000.0,TND,fixed,128 m2,,,,,,Localisation Tunisie>Ben arous>Bou Mhel El Bassatine>Bou Mhel,"boumhel, vente d'un s+3,on vous propose à la vente à boumhel dans une résidence à quelque mètres de ben yaghlène et à 200m de carrefour market , un s3 de 128 m2 , au premier (01) étage sans ascenseur.appartement avec salle de douche italienne et cuisine rénovés.lappartement dispose dune grande terrasse avec vue dégagé sur la montagne de boumhel,titre bleuappartement dans une petite résidence en r+2 de 4 appartements.pour crédit bancaire, une avance à convenir pour avoir la main levée bancaire.pour plus d'info veuillez contacter le courtier en immobilier mr ketata chafik au tel & whatsapp : + 216 56 16 80 17.",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733331_20251208_132518.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733331_20251208_132535.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733331_20251208_132551.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733331_20251208_132607.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/733331_20251208_132630.jpg",2026-03-26,individual,Mob :56168017Mail :Envoyer un Message,True,False,False,False,False,False,False,False,False,True,False
3450271,Offres de Vente à Bizerte (Bizerte Nord) - Etage d'une maison à ain mariem bizerte,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450271&titre=Etage d,Tunisie Annonce,appartement,Vente,1400000.0,TND,fixed,160 m2,,,,,,Localisation Tunisie>Bizerte>Bizerte Nord>Bizerte,"réf m268 a vendreon met en vente un étage de maison situé début ain mariem bizertesuperficie 160 m2typologie s+3le bien se compose deun salon spacieux , 3 chambres à coucher , espace cuisine, balconpour plus de détails veuillez contacter le55977997 ou 53933703whatsapp 55 977 997",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/713592_20260211_163157.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/713592_20260211_163212.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/713592_20260211_163236.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/713592_20260211_163307.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/713592_20260211_163339.jpg",2026-03-26,individual,Tél :53933703Mob :55977997Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,True,False
3454567,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - S2 médina jadida ben arous,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454567&titre=S2 médina jadida ben arous,Tunisie Annonce,appartement,Vente,210000.0,TND,fixed,107 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"à vendre appartement s+2 107 mdécouvrez ce bel appartement s+2 situé dans une résidence calme et bien entretenue, idéal pour une vie confortable et sereine.caractéristiques :espaces bien agencéslumineux et fonctionnelscomposition :un salon spacieux avec balcondeux chambres à coucher, dont une avec dressingune salle de bainune cuisine équipée avec séchoirsuperficie : 107 mprix:230mdopportunité à ne pas manquerpour plus dinformations ou pour organiser une visite, merci de nous contacter en message privépour plus dinformations ou pour organiser une visite :+216 20 270 999+216 21 810 955",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093204.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093213.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093223.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_093237.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,True,False
3449706,Offres de Vente à El Aouina (La Marsa) - Jardin aouina vnt s2 ref 100226,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449706&titre=Jardin aouina vnt s2 ref 100226,Tunisie Annonce,appartement,Vente,240000.0,TND,fixed,104 m2,,,,,,Localisation Tunisie>Tunis>La Marsa>El Aouina,"#jardin aouina, vente d'un spacieux s+2ketata immo met en vente à jardin aouina, un spacieux s+2 de 104 m2 net, au quatrième (04) étage dune résidence avec double ascenseur.appartement bien orienté kebly, cuisine spacieuse.titre bleu en cours (contrat dachat)pour les investisseurs très bon apport locatif (900 dt/mois)proche du lycée de jardin de l'aouina.prix:245.000 dt (sans frais d'agence)pour plus d'info veuillez contacter le courtier en immobilier mr ketata chafik au tel & whatsapp : + 216 56 16 80 17.",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733331_20260208_094528.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733331_20260208_094547.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733331_20260208_094602.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733331_20260208_094619.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733331_20260208_094636.jpg",2026-03-26,individual,Mob :56168017Mail :Envoyer un Message,True,True,False,False,True,False,True,False,False,True,False
3451082,Offres de Vente à Tunis Belvedere (El Menzah) - Bureau h2 1er étage au belvédère,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451082&titre=Bureau h2 1er étage au belvédère,Tunisie Annonce,appartement,Vente,1950000.0,TND,fixed,60 m2,,,,,,Localisation Tunisie>Tunis>El Menzah>Tunis Belvedere,"a vendre un bureau au 1er etage situé devant le parc de belvédère, presque neuf, composé de deux (2) pièces, un hall et une toilette dans un immeuble équipé d'ascenseur, ævocation commerciale et bien entretenu.il est équipé de deux (2) climatiseurs.",fr,4,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/470709_20260217_201906.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/470709_20260217_201956.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/470709_20260217_202042.jpg",2026-03-26,individual,Mob :+216 98 680 762Mail :Envoyer un Message,True,False,False,True,False,False,False,False,False,False,False
3452085,Offres de Vente à Sakiet Ezzit (Sakiet Ezzit) - Sfax rte tunis vnt villa,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3452085&titre=Sfax rte tunis vnt villa,Tunisie Annonce,maison,Vente,300000.0,TND,fixed,1 500 m2,,,,,,Localisation Tunisie>Sfax>Sakiet Ezzit>Sakiet Ezzit,"#sfax, rte de tunis, vente villa sur terrain 1500 m2ketata immo, vous propose à la vente une villa, style arabesque à sfax route de tunis , zanket hentati.la villa se trouve dans un quartier résidentiel, elle est édifié sur un terrain : 1500 m2 à 100 m de la voie principale,la villa avec un couvert : 400 m2, est composé de deux étages (r+1)dans chaque étage il y a trois chambres, une cuisine, sdbil y a des balcons et terrasses au premier étage.un garage pour voiture, et une cuisine externe.pour plus d'info veuillez consulter le conseiller ketata chafik au tel/whatsapp : +216 56 16 80 17",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/698780_20260225_154826.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/698780_20260225_154850.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/698780_20260225_154916.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/698780_20260225_154943.jpg",2026-03-26,individual,Mob :56168017Mail :Envoyer un Message,False,False,False,False,False,False,True,False,False,True,False
3454565,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - S2 médina jadida,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454565&titre=S2 médina jadida,Tunisie Annonce,appartement,Vente,210000.0,TND,fixed,100 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"vendre appartement s+2 100 m à la nouvelle nouvelle medinasitué dans une résidence calme et bien entretenue, cet appartement s+2 vous séduira par ses espaces lumineux, bien agencés et fonctionnels.composition :un salon spacieux et lumineuxdeux chambres à coucher, dont une avec dressing et balconune salle de bainune cuisine équipée avec séchoirchauffage centrale et climatiseur disponiblesuperficie : 100 mprix:195mdidéal pour une famille ou un investissement sûr.pour plus dinformations ou pour une visite, contactez-nous en message privé.+216 20 270 999216 21 810 955",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_092910.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_092920.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_092930.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260325_092941.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,True,True,False,False,False,False,False,True,False
3453074,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - S3 neuf  nouvelle médina,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3453074&titre=S3 neuf  nouvelle médina,Tunisie Annonce,appartement,Vente,210000.0,TND,fixed,148 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"nouvelle médina appartement s3 neuf vente directe promoteurnous vous proposons à la vente un appartement s3 neuf, situé dans une résidence récente, moderne et parfaitement sécurisée à nouvelle médina, en vente directe promoteur.caractéristiques de la résidence :système de vidéosurveillance & interphoneascenseurs modernesportes palières blindéesparking souterrain sécurisépersonnel dédié à la résidencecaractéristiques de lappartement :chauffage central & climatisation entièrement installésmenuiserie en aluminium de haute qualitérevêtements de sol et muraux premiumcuisine entièrement aménagée et équipée (plaque, hotte, four)système de télédistribution numériqueatouts majeurs :remise des clés immédiateautres biens disponibles superficies entre 140 m et 149 mun bien idéal pour un cadre de vie moderne, confortable et fonctionnel, ou pour un excellent investissement immobilier.contactez nous pour plus dinformations ou pour une visite+216 20 270 999+216 21 810 955",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260306_114633.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260306_114642.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260306_114653.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260306_114705.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,True,False,True,True,False,False,True,False,True,False,False
3454416,Offres de Vente à Nouvelle Medina (Nouvelle Medina) - Villa deux étages nouvelle médina,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454416&titre=Villa deux étages nouvelle médina,Tunisie Annonce,maison,Vente,210000.0,TND,fixed,477 m2,,,,,,Localisation Tunisie>Ben arous>Nouvelle Medina>Nouvelle Medina,"à vendre superbe villa r+1 de 474 m à nouvelle médinavous recherchez espace, confort et rentabilité dans un quartier calme et prisédécouvrez cette magnifique villa située à nouvelle médina, idéale pour une grande famille ou un investissement sûr.superficie totale : 474 mquartier résidentiel calme et recherchérez-de-chaussée :grand salon spacieux et lumineuxcuisine équipée avec séchoir3 chambres à coucher confortablessalle deau invitéssalle de bainannexes et investissement :2 locaux commerciaux (25 m chacun)studio s+1 indépendant1er étage :grand salon spacieux et lumineuxcuisine équipée3 chambres à couchersalle deau invitéssalle de bainextérieur :petit espace extérieurjardinterrasseles + du bien :idéal grande famillepossibilité de revenus locatifs (locaux + studio)quartier calme et sécuriséproche commoditésprix:750mdpour plus dinformations ou pour organiser une visite, contactez nous en message privé.216 20 270 999216 21 810 955",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260324_094307.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260324_094326.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260324_094353.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260324_094440.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/789421_20260324_094512.jpg",2026-03-26,individual,Tél :20270999Mob :21810955Fax :70756034Mail :Envoyer un Message,False,False,False,False,True,False,False,False,False,True,False
